npi,taxid,plan_group_alias,billing_code,billing_code_type,negotiated_type,negotiated_rate_cal
1821004151,741109665,cigna_national_oap,99282,CPT,negotiated,464.78
1821004151,741109665,cigna_national_oap,90686,CPT,negotiated,0.01
1821004151,741109665,cigna_national_oap,49580,CPT,negotiated,10730.21
1821004151,741109665,cigna_national_oap,99284,CPT,negotiated,2492.98
1821004151,741109665,cigna_national_oap,86580,CPT,negotiated,22.7
1821004151,741109665,cigna_national_oap,J3480,CPT,negotiated,1.53
1821004151,741109665,cigna_national_oap,87185,CPT,negotiated,54.11
1821004151,741109665,cigna_national_oap,J8501,CPT,negotiated,19.83
1821004151,741109665,cigna_national_oap,85652,CPT,negotiated,54.09
1821004151,741109665,cigna_national_oap,72170,CPT,negotiated,478.79
1821004151,741109665,cigna_national_oap,77072,CPT,negotiated,503.42
1821004151,741109665,cigna_national_oap,P9037,CPT,negotiated,661.72
1821004151,741109665,cigna_national_oap,54150,CPT,negotiated,1993.27
1821004151,741109665,cigna_national_oap,95813,CPT,negotiated,2223.2
1821004151,741109665,cigna_national_oap,91122,CPT,negotiated,7382.82
1821004151,741109665,cigna_national_oap,76870,CPT,negotiated,685.73
1821004151,741109665,cigna_national_oap,J9045,CPT,negotiated,25.08
1821004151,741109665,cigna_national_oap,82565,CPT,negotiated,50.33
1821004151,741109665,cigna_national_oap,177,DRG,negotiated,61281.47
1821004151,741109665,cigna_national_oap,73140,CPT,negotiated,278.88
1821004151,741109665,cigna_national_oap,99285,CPT,negotiated,5849.9
1821004151,741109665,cigna_national_oap,J0702,CPT,negotiated,18.48
1821004151,741109665,cigna_national_oap,73660,CPT,negotiated,301.39
1821004151,741109665,cigna_national_oap,43239,CPT,negotiated,7653.58
1821004151,741109665,cigna_national_oap,73110,CPT,negotiated,358.4
1821004151,741109665,cigna_national_oap,G0379,CPT,negotiated,331.3
1821004151,741109665,cigna_national_oap,83525,CPT,negotiated,108.44
1821004151,741109665,cigna_national_oap,J0561,CPT,negotiated,66.52
1821004151,741109665,cigna_national_oap,84270,CPT,negotiated,106.62
1821004151,741109665,cigna_national_oap,10060,CPT,negotiated,8162.73
1821004151,741109665,cigna_national_oap,84134,CPT,negotiated,93.63
1821004151,741109665,cigna_national_oap,82180,CPT,negotiated,140.73
1821004151,741109665,cigna_national_oap,76770,CPT,negotiated,831.31
1821004151,741109665,cigna_national_oap,J1200,CPT,negotiated,14.07
1821004151,741109665,cigna_national_oap,93017,CPT,negotiated,1078.61
1821004151,741109665,cigna_national_oap,55041,CPT,negotiated,28162.85
1821004151,741109665,cigna_national_oap,439,DRG,negotiated,28071.61
1821004151,741109665,cigna_national_oap,88346,CPT,negotiated,285.06
1821004151,741109665,cigna_national_oap,156,DRG,negotiated,6262.45
1821004151,741109665,cigna_national_oap,80076,CPT,negotiated,204
1821004151,741109665,cigna_national_oap,J1100,CPT,negotiated,2.51
1821004151,741109665,cigna_national_oap,92507,CPT,negotiated,408.54
1821004151,741109665,cigna_national_oap,95810,CPT,negotiated,6314.49
1821004151,741109665,cigna_national_oap,89230,CPT,negotiated,394.68
1821004151,741109665,cigna_national_oap,25605,CPT,negotiated,7258.86
1821004151,741109665,cigna_national_oap,82533,CPT,negotiated,120.34
1821004151,741109665,cigna_national_oap,69436,CPT,negotiated,7466.54
1821004151,741109665,cigna_national_oap,83002,CPT,negotiated,150.17
1821004151,741109665,cigna_national_oap,J7120,CPT,negotiated,14.73
1821004151,741109665,cigna_national_oap,82550,CPT,negotiated,100.24
1821004151,741109665,cigna_national_oap,27618,CPT,negotiated,8162.73
1821004151,741109665,cigna_national_oap,83021,CPT,negotiated,93.84
1821004151,741109665,cigna_national_oap,85610,CPT,negotiated,68.45
1821004151,741109665,cigna_national_oap,73590,CPT,negotiated,121.86
1821004151,741109665,cigna_national_oap,72141,CPT,negotiated,2841.14
1821004151,741109665,cigna_national_oap,J2795,CPT,negotiated,0.56
1821004151,741109665,cigna_national_oap,88304,CPT,negotiated,369.28
1821004151,741109665,cigna_national_oap,J7050,CPT,negotiated,12.46
1821004151,741109665,cigna_national_oap,72082,CPT,negotiated,496.8
1821004151,741109665,cigna_national_oap,73080,CPT,negotiated,125.44
1821004151,741109665,cigna_national_oap,72146,CPT,negotiated,2928.91
1821004151,741109665,cigna_national_oap,82016,CPT,negotiated,27.6
1821004151,741109665,cigna_national_oap,96365,CPT,negotiated,272.92
1821004151,741109665,cigna_national_oap,82725,CPT,negotiated,183.6
1821004151,741109665,cigna_national_oap,42820,CPT,negotiated,7704.49
1821004151,741109665,cigna_national_oap,76800,CPT,negotiated,963.97
1821004151,741109665,cigna_national_oap,100,DRG,negotiated,90738.55
1821004151,741109665,cigna_national_oap,82657,CPT,negotiated,360.81
1821004151,741109665,cigna_national_oap,88108,CPT,negotiated,165.55
1821004151,741109665,cigna_national_oap,50200,CPT,negotiated,8145.49
1821004151,741109665,cigna_national_oap,80164,CPT,negotiated,162.29
1821004151,741109665,cigna_national_oap,99218,CPT,negotiated,178.08
1821004151,741109665,cigna_national_oap,85045,CPT,negotiated,64.4
1821004151,741109665,cigna_national_oap,84244,CPT,negotiated,114.82
1821004151,741109665,cigna_national_oap,71046,CPT,negotiated,316.3
1821004151,741109665,cigna_national_oap,70544,CPT,negotiated,2841.17
1821004151,741109665,cigna_national_oap,70486,CPT,negotiated,1649.82
1821004151,741109665,cigna_national_oap,J9260,CPT,negotiated,18.84
1821004151,741109665,cigna_national_oap,87081,CPT,negotiated,167.81
1821004151,741109665,cigna_national_oap,J0330,CPT,negotiated,7.09
1821004151,741109665,cigna_national_oap,45330,CPT,negotiated,7482.05
1821004151,741109665,cigna_national_oap,83789,CPT,negotiated,76.42
1821004151,741109665,cigna_national_oap,76882,CPT,negotiated,345.97
1821004151,741109665,cigna_national_oap,82248,CPT,negotiated,49.84
1821004151,741109665,cigna_national_oap,92611,CPT,negotiated,503.28
1821004151,741109665,cigna_national_oap,86162,CPT,negotiated,262.99
1821004151,741109665,cigna_national_oap,88350,CPT,negotiated,93.57
1821004151,741109665,cigna_national_oap,78803,CPT,negotiated,1868.83
1821004151,741109665,cigna_national_oap,77003,CPT,negotiated,406.35
1821004151,741109665,cigna_national_oap,74240,CPT,negotiated,209.21
1821004151,741109665,cigna_national_oap,96413,CPT,negotiated,598.81
1821004151,741109665,cigna_national_oap,69210,CPT,negotiated,4337.36
1821004151,741109665,cigna_national_oap,84035,CPT,negotiated,64.31
1821004151,741109665,cigna_national_oap,99212,CPT,negotiated,82.88
1821004151,741109665,cigna_national_oap,82239,CPT,negotiated,72.7
1821004151,741109665,cigna_national_oap,72100,CPT,negotiated,471.96
1821004151,741109665,cigna_national_oap,768,DRG,negotiated,4260.2
1821004151,741109665,cigna_national_oap,87147,CPT,negotiated,116.47
1821004151,741109665,cigna_national_oap,458,DRG,negotiated,196092.82
1821004151,741109665,cigna_national_oap,86364,CPT,negotiated,73.98
1821004151,741109665,cigna_national_oap,78216,CPT,negotiated,1416.64
1821004151,741109665,cigna_national_oap,74019,CPT,negotiated,249.76
1821004151,741109665,cigna_national_oap,95012,CPT,negotiated,221.92
1821004151,741109665,cigna_national_oap,31526,CPT,negotiated,11087.56
1821004151,741109665,cigna_national_oap,54161,CPT,negotiated,8394.09
1821004151,741109665,cigna_national_oap,806,DRG,negotiated,4192.26
1821004151,741109665,cigna_national_oap,C9803,CPT,negotiated,53.59
1821004151,741109665,cigna_national_oap,43235,CPT,negotiated,7482.05
1821004151,741109665,cigna_national_oap,J0131,CPT,negotiated,1.31
1821004151,741109665,cigna_national_oap,87186,CPT,negotiated,160.63
1821004151,741109665,cigna_national_oap,80053,CPT,negotiated,362.32
1821004151,741109665,cigna_national_oap,86015,CPT,negotiated,77.83
1821004151,741109665,cigna_national_oap,86359,CPT,negotiated,145.73
1821004151,741109665,cigna_national_oap,86353,CPT,negotiated,631.49
1821004151,741109665,cigna_national_oap,96366,CPT,negotiated,293.11
1821004151,741109665,cigna_national_oap,73620,CPT,negotiated,291.89
1821004151,741109665,cigna_national_oap,52000,CPT,negotiated,6979.52
1821004151,741109665,cigna_national_oap,83519,CPT,negotiated,213.79
1821004151,741109665,cigna_national_oap,J0171,CPT,negotiated,5.89
1821004151,741109665,cigna_national_oap,82438,CPT,negotiated,47.47
1821004151,741109665,cigna_national_oap,20680,CPT,negotiated,10444.85
1821004151,741109665,cigna_national_oap,69205,CPT,negotiated,6021.24
1821004151,741109665,cigna_national_oap,82128,CPT,negotiated,26.5
1821004151,741109665,cigna_national_oap,80202,CPT,negotiated,144.27
1821004151,741109665,cigna_national_oap,84260,CPT,negotiated,316.88
1821004151,741109665,cigna_national_oap,86850,CPT,negotiated,78.95
1821004151,741109665,cigna_national_oap,84210,CPT,negotiated,89.01
1821004151,741109665,cigna_national_oap,86360,CPT,negotiated,268.27
1821004151,741109665,cigna_national_oap,42821,CPT,negotiated,7368.32
1821004151,741109665,cigna_national_oap,70547,CPT,negotiated,2970.31
1821004151,741109665,cigna_national_oap,85007,CPT,negotiated,45.2
1821004151,741109665,cigna_national_oap,93005,CPT,negotiated,309.12
1821004151,741109665,cigna_national_oap,J2060,CPT,negotiated,10.76
1821004151,741109665,cigna_national_oap,86141,CPT,negotiated,116.74
1821004151,741109665,cigna_national_oap,12032,CPT,negotiated,8645.75
1821004151,741109665,cigna_national_oap,87088,CPT,negotiated,206.45
1821004151,741109665,cigna_national_oap,J1580,CPT,negotiated,49.85
1821004151,741109665,cigna_national_oap,J0475,CPT,negotiated,757.78
1821004151,741109665,cigna_national_oap,U0005,CPT,negotiated,40.51
1821004151,741109665,cigna_national_oap,J9070,CPT,negotiated,208.14
1821004151,741109665,cigna_national_oap,86308,CPT,negotiated,115.37
1821004151,741109665,cigna_national_oap,76857,CPT,negotiated,570.77
1821004151,741109665,cigna_national_oap,90472,CPT,negotiated,8.14
1821004151,741109665,cigna_national_oap,86200,CPT,negotiated,106.6
1821004151,741109665,cigna_national_oap,83690,CPT,negotiated,104.99
1821004151,741109665,cigna_national_oap,76816,CPT,negotiated,436.83
1821004151,741109665,cigna_national_oap,76817,CPT,negotiated,462.59
1821004151,741109665,cigna_national_oap,189,DRG,negotiated,12841.26
1821004151,741109665,cigna_national_oap,S3620,CPT,negotiated,32.59
1821004151,741109665,cigna_national_oap,72148,CPT,negotiated,2738.93
1821004151,741109665,cigna_national_oap,82570,CPT,negotiated,32.16
1821004151,741109665,cigna_national_oap,J7040,CPT,negotiated,22.23
1821004151,741109665,cigna_national_oap,92652,CPT,negotiated,400.2
1821004151,741109665,cigna_national_oap,76946,CPT,negotiated,548.68
1821004151,741109665,cigna_national_oap,86352,CPT,negotiated,163.23
1821004151,741109665,cigna_national_oap,82962,CPT,negotiated,27.05
1821004151,741109665,cigna_national_oap,84590,CPT,negotiated,119.78
1821004151,741109665,cigna_national_oap,82977,CPT,negotiated,38.43
1821004151,741109665,cigna_national_oap,76827,CPT,negotiated,625.97
1821004151,741109665,cigna_national_oap,73070,CPT,negotiated,323.68
1821004151,741109665,cigna_national_oap,86317,CPT,negotiated,119.68
1821004151,741109665,cigna_national_oap,96372,CPT,negotiated,131.41
1821004151,741109665,cigna_national_oap,83036,CPT,negotiated,66.24
1821004151,741109665,cigna_national_oap,C2625,CPT,negotiated,447.51
1821004151,741109665,cigna_national_oap,82746,CPT,negotiated,84.81
1821004151,741109665,cigna_national_oap,83497,CPT,negotiated,147.26
1821004151,741109665,cigna_national_oap,80048,CPT,negotiated,305.33
1821004151,741109665,cigna_national_oap,86225,CPT,negotiated,203.98
1821004151,741109665,cigna_national_oap,85025,CPT,negotiated,134.69
1821004151,741109665,cigna_national_oap,76377,CPT,negotiated,494.53
1821004151,741109665,cigna_national_oap,11444,CPT,negotiated,12280.64
1821004151,741109665,cigna_national_oap,86357,CPT,negotiated,145.73
1821004151,741109665,cigna_national_oap,93976,CPT,negotiated,852.29
1821004151,741109665,cigna_national_oap,80074,CPT,negotiated,376.98
1821004151,741109665,cigna_national_oap,13132,CPT,negotiated,12280.64
1821004151,741109665,cigna_national_oap,82540,CPT,negotiated,75.03
1821004151,741109665,cigna_national_oap,J2704,CPT,negotiated,1.14
1821004151,741109665,cigna_national_oap,82978,CPT,negotiated,60.58
1821004151,741109665,cigna_national_oap,85014,CPT,negotiated,48.72
1821004151,741109665,cigna_national_oap,546,DRG,negotiated,18190.95
1821004151,741109665,cigna_national_oap,55040,CPT,negotiated,7245.65
1821004151,741109665,cigna_national_oap,U0003,CPT,negotiated,165.96
1821004151,741109665,cigna_national_oap,86376,CPT,negotiated,208.66
1821004151,741109665,cigna_national_oap,83970,CPT,negotiated,260.88
1821004151,741109665,cigna_national_oap,13160,CPT,negotiated,9584.9
1821004151,741109665,cigna_national_oap,J9370,CPT,negotiated,18.54
1821004151,741109665,cigna_national_oap,C1713,CPT,negotiated,162
1821004151,741109665,cigna_national_oap,76885,CPT,negotiated,703.67
1821004151,741109665,cigna_national_oap,70150,CPT,negotiated,176.96
1821004151,741109665,cigna_national_oap,82726,CPT,negotiated,101.57
1821004151,741109665,cigna_national_oap,85240,CPT,negotiated,279.31
1821004151,741109665,cigna_national_oap,86255,CPT,negotiated,444.64
1821004151,741109665,cigna_national_oap,638,DRG,negotiated,16463.59
1821004151,741109665,cigna_national_oap,72070,CPT,negotiated,433.32
1821004151,741109665,cigna_national_oap,84478,CPT,negotiated,82.14
1821004151,741109665,cigna_national_oap,85027,CPT,negotiated,79.69
1821004151,741109665,cigna_national_oap,96375,CPT,negotiated,165.43
1821004151,741109665,cigna_national_oap,41899,CPT,negotiated,8760.81
1821004151,741109665,cigna_national_oap,83491,CPT,negotiated,169.16
1821004151,741109665,cigna_national_oap,85018,CPT,negotiated,48.16
1821004151,741109665,cigna_national_oap,84100,CPT,negotiated,43.53
1821004151,741109665,cigna_national_oap,J2405,CPT,negotiated,1.26
1821004151,741109665,cigna_national_oap,76825,CPT,negotiated,1577.24
1821004151,741109665,cigna_national_oap,84252,CPT,negotiated,90.4
1821004151,741109665,cigna_national_oap,74230,CPT,negotiated,556.51
1821004151,741109665,cigna_national_oap,86038,CPT,negotiated,244.54
1821004151,741109665,cigna_national_oap,85347,CPT,negotiated,76.89
1821004151,741109665,cigna_national_oap,99211,CPT,negotiated,60.17
1821004151,741109665,cigna_national_oap,73562,CPT,negotiated,387.86
1821004151,741109665,cigna_national_oap,83655,CPT,negotiated,92.31
1821004151,741109665,cigna_national_oap,96374,CPT,negotiated,195.57
1821004151,741109665,cigna_national_oap,73100,CPT,negotiated,329.84
1821004151,741109665,cigna_national_oap,90696,CPT,negotiated,189.47
1821004151,741109665,cigna_national_oap,96409,CPT,negotiated,306.9
1821004151,741109665,cigna_national_oap,P9016,CPT,negotiated,210.63
1821004151,741109665,cigna_national_oap,69610,CPT,negotiated,6546.68
1821004151,741109665,cigna_national_oap,82787,CPT,negotiated,245.84
1821004151,741109665,cigna_national_oap,70551,CPT,negotiated,2540.3
1821004151,741109665,cigna_national_oap,82760,CPT,negotiated,76.89
1821004151,741109665,uhc_choice_plus,92587,CPT,negotiated,891.89
1821004151,741109665,uhc_choice_plus,82043,CPT,negotiated,97
1821004151,741109665,uhc_choice_plus,100,DRG,negotiated,37631.81
1821004151,741109665,uhc_choice_plus,88304,CPT,negotiated,675
1821004151,741109665,uhc_choice_plus,J3535,CPT,negotiated,10.85
1821004151,741109665,uhc_choice_plus,70491,CPT,negotiated,2143.22
1821004151,741109665,uhc_choice_plus,99212,CPT,negotiated,91.77
1821004151,741109665,uhc_choice_plus,90472,CPT,negotiated,7.68
1821004151,741109665,uhc_choice_plus,92567,CPT,negotiated,185.16
1821004151,741109665,uhc_choice_plus,82731,CPT,negotiated,329.06
1821004151,741109665,uhc_choice_plus,76770,CPT,negotiated,505.82
1821004151,741109665,uhc_choice_plus,82962,CPT,negotiated,28.86
1821004151,741109665,uhc_choice_plus,73100,CPT,negotiated,319.83
1821004151,741109665,uhc_choice_plus,82550,CPT,negotiated,92.31
1821004151,741109665,uhc_choice_plus,72148,CPT,negotiated,2945.94
1821004151,741109665,uhc_choice_plus,99218,CPT,negotiated,178.93
1821004151,741109665,uhc_choice_plus,86901,CPT,negotiated,45.51
1821004151,741109665,uhc_choice_plus,84100,CPT,negotiated,48.29
1821004151,741109665,uhc_choice_plus,83605,CPT,negotiated,68.82
1821004151,741109665,uhc_choice_plus,92523,CPT,negotiated,179.18
1821004151,741109665,uhc_choice_plus,80307,CPT,negotiated,171
1821004151,741109665,uhc_choice_plus,96366,CPT,negotiated,288.33
1821004151,741109665,uhc_choice_plus,797,DRG,negotiated,10254.04
1821004151,741109665,uhc_choice_plus,J0690,CPT,negotiated,10.63
1821004151,741109665,uhc_choice_plus,73590,CPT,negotiated,339.66
1821004151,741109665,uhc_choice_plus,59025,CPT,negotiated,519.11
1821004151,741109665,uhc_choice_plus,82247,CPT,negotiated,26.06
1821004151,741109665,uhc_choice_plus,J3480,CPT,negotiated,1.67
1821004151,741109665,uhc_choice_plus,76820,CPT,negotiated,354.96
1821004151,741109665,uhc_choice_plus,U0005,CPT,negotiated,40.73
1821004151,741109665,uhc_choice_plus,99283,CPT,negotiated,1259.76
1821004151,741109665,uhc_choice_plus,85379,CPT,negotiated,140.42
1821004151,741109665,uhc_choice_plus,J7040,CPT,negotiated,20.45
1821004151,741109665,uhc_choice_plus,96413,CPT,negotiated,697.75
1821004151,741109665,uhc_choice_plus,83735,CPT,negotiated,79.37
1821004151,741109665,uhc_choice_plus,85652,CPT,negotiated,53.84
1821004151,741109665,uhc_choice_plus,95810,CPT,negotiated,11357
1821004151,741109665,uhc_choice_plus,84439,CPT,negotiated,112.94
1821004151,741109665,uhc_choice_plus,80179,CPT,negotiated,105.5
1821004151,741109665,uhc_choice_plus,83550,CPT,negotiated,69.93
1821004151,741109665,uhc_choice_plus,72157,CPT,negotiated,5167.16
1821004151,741109665,uhc_choice_plus,95782,CPT,negotiated,5507
1821004151,741109665,uhc_choice_plus,J7060,CPT,negotiated,15.08
1821004151,741109665,uhc_choice_plus,J1642,CPT,negotiated,16.43
1821004151,741109665,uhc_choice_plus,J7070,CPT,negotiated,17.95
1821004151,741109665,uhc_choice_plus,70543,CPT,negotiated,3388.32
1821004151,741109665,uhc_choice_plus,J1815,CPT,negotiated,7.22
1821004151,741109665,uhc_choice_plus,Q9967,CPT,negotiated,3.28
1821004151,741109665,uhc_choice_plus,84156,CPT,negotiated,67.33
1821004151,741109665,uhc_choice_plus,97530,CPT,negotiated,136.29
1821004151,741109665,uhc_choice_plus,806,DRG,negotiated,7739.57
1821004151,741109665,uhc_choice_plus,97802,CPT,negotiated,78.74
1821004151,741109665,uhc_choice_plus,83690,CPT,negotiated,108.6
1821004151,741109665,uhc_choice_plus,494,DRG,negotiated,41120.83
1821004151,741109665,uhc_choice_plus,76816,CPT,negotiated,436.03
1821004151,741109665,uhc_choice_plus,90716,CPT,negotiated,0.01
1821004151,741109665,uhc_choice_plus,84112,CPT,negotiated,191.68
1821004151,741109665,uhc_choice_plus,87077,CPT,negotiated,121.63
1821004151,741109665,uhc_choice_plus,86900,CPT,negotiated,55.5
1821004151,741109665,uhc_choice_plus,783,DRG,negotiated,54258.02
1821004151,741109665,uhc_choice_plus,92579,CPT,negotiated,498.47
1821004151,741109665,uhc_choice_plus,74230,CPT,negotiated,130.65
1821004151,741109665,uhc_choice_plus,73660,CPT,negotiated,118.95
1821004151,741109665,uhc_choice_plus,69620,CPT,negotiated,7292.91
1821004151,741109665,uhc_choice_plus,92611,CPT,negotiated,156.06
1821004151,741109665,uhc_choice_plus,G0378,CPT,negotiated,181.36
1821004151,741109665,uhc_choice_plus,A6453,CPT,negotiated,4.09
1821004151,741109665,uhc_choice_plus,87086,CPT,negotiated,189.51
1821004151,741109665,uhc_choice_plus,73070,CPT,negotiated,320.79
1821004151,741109665,uhc_choice_plus,73060,CPT,negotiated,121.63
1821004151,741109665,uhc_choice_plus,85240,CPT,negotiated,274.76
1821004151,741109665,uhc_choice_plus,86328,CPT,negotiated,74.67
1821004151,741109665,uhc_choice_plus,83540,CPT,negotiated,71.04
1821004151,741109665,uhc_choice_plus,84999,CPT,negotiated,216.65
1821004151,741109665,uhc_choice_plus,90633,CPT,negotiated,0.01
1821004151,741109665,uhc_choice_plus,83036,CPT,negotiated,65.16
1821004151,741109665,uhc_choice_plus,87338,CPT,negotiated,112.42
1821004151,741109665,uhc_choice_plus,85045,CPT,negotiated,70.09
1821004151,741109665,uhc_choice_plus,C9803,CPT,negotiated,45.61
1821004151,741109665,uhc_choice_plus,86850,CPT,negotiated,71.04
1821004151,741109665,uhc_choice_plus,600,DRG,negotiated,5506.58
1821004151,741109665,uhc_choice_plus,84478,CPT,negotiated,85.25
1821004151,741109665,uhc_choice_plus,85730,CPT,negotiated,106.43
1821004151,741109665,uhc_choice_plus,97165,CPT,negotiated,110.98
1821004151,741109665,uhc_choice_plus,75561,CPT,negotiated,2345.43
1821004151,741109665,uhc_choice_plus,82248,CPT,negotiated,46.16
1821004151,741109665,uhc_choice_plus,99285,CPT,negotiated,5237.51
1821004151,741109665,uhc_choice_plus,87641,CPT,negotiated,143.35
1821004151,741109665,uhc_choice_plus,93005,CPT,negotiated,310.8
1821004151,741109665,uhc_choice_plus,U0003,CPT,negotiated,195.48
1821004151,741109665,uhc_choice_plus,76805,CPT,negotiated,710.79
1821004151,741109665,uhc_choice_plus,86141,CPT,negotiated,133.03
1821004151,741109665,uhc_choice_plus,36416,CPT,negotiated,39.1
1821004151,741109665,uhc_choice_plus,76857,CPT,negotiated,561.46
1821004151,741109665,uhc_choice_plus,73110,CPT,negotiated,121.63
1821004151,741109665,uhc_choice_plus,84295,CPT,negotiated,38.55
1821004151,741109665,uhc_choice_plus,82977,CPT,negotiated,39.1
1821004151,741109665,uhc_choice_plus,73560,CPT,negotiated,319.83
1821004151,741109665,uhc_choice_plus,85246,CPT,negotiated,200.91
1821004151,741109665,uhc_choice_plus,77073,CPT,negotiated,524.54
1821004151,741109665,uhc_choice_plus,85007,CPT,negotiated,46.41
1821004151,741109665,uhc_choice_plus,87186,CPT,negotiated,158.01
1821004151,741109665,uhc_choice_plus,84432,CPT,negotiated,185.71
1821004151,741109665,uhc_choice_plus,74018,CPT,negotiated,148.24
1821004151,741109665,uhc_choice_plus,73562,CPT,negotiated,445.26
1821004151,741109665,uhc_choice_plus,A9575,CPT,negotiated,1.85
1821004151,741109665,uhc_choice_plus,80193,CPT,negotiated,237.91
1821004151,741109665,uhc_choice_plus,83615,CPT,negotiated,86.77
1821004151,741109665,uhc_choice_plus,82239,CPT,negotiated,87.97
1821004151,741109665,uhc_choice_plus,80320,CPT,negotiated,212
1821004151,741109665,uhc_choice_plus,99284,CPT,negotiated,3232.83
1821004151,741109665,uhc_choice_plus,832,DRG,negotiated,5258.22
1821004151,741109665,uhc_choice_plus,96365,CPT,negotiated,313.31
1821004151,741109665,uhc_choice_plus,36415,CPT,negotiated,38.55
1821004151,741109665,uhc_choice_plus,69424,CPT,negotiated,12140.15
1821004151,741109665,uhc_choice_plus,A9577,CPT,negotiated,21.45
1821004151,741109665,uhc_choice_plus,86364,CPT,negotiated,72.28
1821004151,741109665,uhc_choice_plus,82150,CPT,negotiated,124.76
1821004151,741109665,uhc_choice_plus,82390,CPT,negotiated,83.62
1821004151,741109665,uhc_choice_plus,87045,CPT,negotiated,215.57
1821004151,741109665,uhc_choice_plus,96376,CPT,negotiated,323
1821004151,741109665,uhc_choice_plus,71046,CPT,negotiated,311.14
1821004151,741109665,uhc_choice_plus,80074,CPT,negotiated,432.77
1821004151,741109665,uhc_choice_plus,99213,CPT,negotiated,146.07
1821004151,741109665,uhc_choice_plus,82077,CPT,negotiated,212
1821004151,741109665,uhc_choice_plus,G0379,CPT,negotiated,293.04
1821004151,741109665,uhc_choice_plus,86757,CPT,negotiated,157.47
1821004151,741109665,uhc_choice_plus,82607,CPT,negotiated,151
1821004151,741109665,uhc_choice_plus,J0295,CPT,negotiated,69.75
1821004151,741109665,uhc_choice_plus,29075,CPT,negotiated,680.38
1821004151,741109665,uhc_choice_plus,82570,CPT,negotiated,36.92
1821004151,741109665,uhc_choice_plus,82128,CPT,negotiated,26.06
1821004151,741109665,uhc_choice_plus,786,DRG,negotiated,14085.19
1821004151,741109665,uhc_choice_plus,94010,CPT,negotiated,1006.04
1821004151,741109665,uhc_choice_plus,90698,CPT,negotiated,193.69
1821004151,741109665,uhc_choice_plus,86235,CPT,negotiated,166.7
1821004151,741109665,uhc_choice_plus,73090,CPT,negotiated,316.03
1821004151,741109665,uhc_choice_plus,74019,CPT,negotiated,182.13
1821004151,741109665,uhc_choice_plus,72141,CPT,negotiated,2856.59
1821004151,741109665,uhc_choice_plus,96415,CPT,negotiated,339.37
1821004151,741109665,uhc_choice_plus,J1885,CPT,negotiated,20.25
1821004151,741109665,uhc_choice_plus,84484,CPT,negotiated,161.53
1821004151,741109665,uhc_choice_plus,90670,CPT,negotiated,426.67
1821004151,741109665,uhc_choice_plus,J3010,CPT,negotiated,9.44
1821004151,741109665,uhc_choice_plus,96374,CPT,negotiated,186.66
1821004151,741109665,uhc_choice_plus,82746,CPT,negotiated,189
1821004151,741109665,uhc_choice_plus,87426,CPT,negotiated,130.43
1821004151,741109665,uhc_choice_plus,84550,CPT,negotiated,49.4
1821004151,741109665,uhc_choice_plus,J2270,CPT,negotiated,12.08
1821004151,741109665,uhc_choice_plus,92507,CPT,negotiated,454.54
1821004151,741109665,uhc_choice_plus,72100,CPT,negotiated,427.5
1821004151,741109665,uhc_choice_plus,81001,CPT,negotiated,102.63
1821004151,741109665,uhc_choice_plus,76813,CPT,negotiated,434.4
1821004151,741109665,uhc_choice_plus,86225,CPT,negotiated,216.11
1821004151,741109665,uhc_choice_plus,457,DRG,negotiated,133839.76
1821004151,741109665,uhc_choice_plus,92555,CPT,negotiated,180.38
1821004151,741109665,uhc_choice_plus,J3590,CPT,negotiated,125.49
1821004151,741109665,uhc_choice_plus,76815,CPT,negotiated,462.09
1821004151,741109665,uhc_choice_plus,95813,CPT,negotiated,2155.71
1821004151,741109665,uhc_choice_plus,85245,CPT,negotiated,196.02
1821004151,741109665,uhc_choice_plus,93325,CPT,negotiated,437.55
1821004151,741109665,uhc_choice_plus,73721,CPT,negotiated,2753.24
1821004151,741109665,uhc_choice_plus,99202,CPT,negotiated,106.43
1821004151,741109665,uhc_choice_plus,76817,CPT,negotiated,519.32
1821004151,741109665,uhc_choice_plus,90471,CPT,negotiated,8.06
1821004151,741109665,uhc_choice_plus,85610,CPT,negotiated,67.33
1821004151,741109665,uhc_choice_plus,76604,CPT,negotiated,683.09
1821004151,741109665,uhc_choice_plus,36591,CPT,negotiated,192.22
1821004151,741109665,uhc_choice_plus,90651,CPT,negotiated,0.01
1821004151,741109665,uhc_choice_plus,87210,CPT,negotiated,98.24
1821004151,741109665,uhc_choice_plus,J0132,CPT,negotiated,8.15
1821004151,741109665,uhc_choice_plus,82726,CPT,negotiated,99.91
1821004151,741109665,uhc_choice_plus,90707,CPT,negotiated,0.01
1821004151,741109665,uhc_choice_plus,82010,CPT,negotiated,89.36
1821004151,741109665,uhc_choice_plus,S3620,CPT,negotiated,29.32
1821004151,741109665,uhc_choice_plus,83520,CPT,negotiated,145.52
1821004151,741109665,uhc_choice_plus,J2704,CPT,negotiated,1.14
1821004151,741109665,uhc_choice_plus,92504,CPT,negotiated,34.75
1821004151,741109665,uhc_choice_plus,83516,CPT,negotiated,87.97
1821004151,741109665,uhc_choice_plus,99291,CPT,negotiated,2511.37
1821004151,741109665,uhc_choice_plus,768,DRG,negotiated,4804.66
1821004151,741109665,uhc_choice_plus,J1200,CPT,negotiated,14.66
1821004151,741109665,uhc_choice_plus,J1100,CPT,negotiated,4.07
