,npi,taxid,plan_group_alias,billing_code,billing_code_type,negotiated_type,negotiated_rate_cal
390,1548387418,741180155,bcbs_tx_ppo,639,DRG,negotiated,9426
391,1548387418,741180155,bcbs_tx_ppo,640,DRG,negotiated,18994
392,1548387418,741180155,bcbs_tx_ppo,641,DRG,negotiated,11649
393,1548387418,741180155,bcbs_tx_ppo,643,DRG,negotiated,25731
394,1548387418,741180155,bcbs_tx_ppo,644,DRG,negotiated,15753
395,1548387418,741180155,bcbs_tx_ppo,645,DRG,negotiated,11878
396,1548387418,741180155,bcbs_tx_ppo,650,DRG,negotiated,168150
397,1548387418,741180155,bcbs_tx_ppo,651,DRG,negotiated,168150
398,1548387418,741180155,bcbs_tx_ppo,652,DRG,negotiated,168150
399,1548387418,741180155,bcbs_tx_ppo,653,DRG,negotiated,84299
400,1548387418,741180155,bcbs_tx_ppo,654,DRG,negotiated,44866
401,1548387418,741180155,bcbs_tx_ppo,655,DRG,negotiated,32179
402,1548387418,741180155,bcbs_tx_ppo,656,DRG,negotiated,50768
403,1548387418,741180155,bcbs_tx_ppo,657,DRG,negotiated,29921
404,1548387418,741180155,bcbs_tx_ppo,658,DRG,negotiated,24429
405,1548387418,741180155,bcbs_tx_ppo,659,DRG,negotiated,44832
406,1548387418,741180155,bcbs_tx_ppo,660,DRG,negotiated,22329
407,1548387418,741180155,bcbs_tx_ppo,661,DRG,negotiated,16466
408,1548387418,741180155,bcbs_tx_ppo,663,DRG,negotiated,54433
409,1548387418,741180155,bcbs_tx_ppo,673,DRG,negotiated,60393
410,1548387418,741180155,bcbs_tx_ppo,674,DRG,negotiated,36825
411,1548387418,741180155,bcbs_tx_ppo,682,DRG,negotiated,22744
412,1548387418,741180155,bcbs_tx_ppo,683,DRG,negotiated,13584
413,1548387418,741180155,bcbs_tx_ppo,684,DRG,negotiated,9398
414,1548387418,741180155,bcbs_tx_ppo,686,DRG,negotiated,28978
415,1548387418,741180155,bcbs_tx_ppo,687,DRG,negotiated,16209
416,1548387418,741180155,bcbs_tx_ppo,688,DRG,negotiated,10602
417,1548387418,741180155,bcbs_tx_ppo,689,DRG,negotiated,17192
418,1548387418,741180155,bcbs_tx_ppo,690,DRG,negotiated,12255
419,1548387418,741180155,bcbs_tx_ppo,694,DRG,negotiated,11282
420,1548387418,741180155,bcbs_tx_ppo,698,DRG,negotiated,24856
421,1548387418,741180155,bcbs_tx_ppo,699,DRG,negotiated,15860
422,1548387418,741180155,bcbs_tx_ppo,700,DRG,negotiated,11522
423,1548387418,741180155,bcbs_tx_ppo,707,DRG,negotiated,29712
424,1548387418,741180155,bcbs_tx_ppo,708,DRG,negotiated,29255
425,1548387418,741180155,bcbs_tx_ppo,709,DRG,negotiated,35765
426,1548387418,741180155,bcbs_tx_ppo,711,DRG,negotiated,663711
427,1548387418,741180155,bcbs_tx_ppo,713,DRG,negotiated,23075
428,1548387418,741180155,bcbs_tx_ppo,715,DRG,negotiated,43599
429,1548387418,741180155,bcbs_tx_ppo,717,DRG,negotiated,35938
430,1548387418,741180155,bcbs_tx_ppo,722,DRG,negotiated,26438
431,1548387418,741180155,bcbs_tx_ppo,725,DRG,negotiated,19831
432,1548387418,741180155,bcbs_tx_ppo,727,DRG,negotiated,21938
433,1548387418,741180155,bcbs_tx_ppo,728,DRG,negotiated,12430
434,1548387418,741180155,bcbs_tx_ppo,729,DRG,negotiated,15544
435,1548387418,741180155,bcbs_tx_ppo,736,DRG,negotiated,65874
436,1548387418,741180155,bcbs_tx_ppo,737,DRG,negotiated,31840
437,1548387418,741180155,bcbs_tx_ppo,739,DRG,negotiated,59122
438,1548387418,741180155,bcbs_tx_ppo,740,DRG,negotiated,27846
439,1548387418,741180155,bcbs_tx_ppo,741,DRG,negotiated,19794
440,1548387418,741180155,bcbs_tx_ppo,742,DRG,negotiated,26562
441,1548387418,741180155,bcbs_tx_ppo,743,DRG,negotiated,17517
442,1548387418,741180155,bcbs_tx_ppo,744,DRG,negotiated,27753
443,1548387418,741180155,bcbs_tx_ppo,746,DRG,negotiated,24897
444,1548387418,741180155,bcbs_tx_ppo,747,DRG,negotiated,14511
445,1548387418,741180155,bcbs_tx_ppo,749,DRG,negotiated,41883
446,1548387418,741180155,bcbs_tx_ppo,750,DRG,negotiated,22677
447,1548387418,741180155,bcbs_tx_ppo,754,DRG,negotiated,28171
448,1548387418,741180155,bcbs_tx_ppo,755,DRG,negotiated,17444
449,1548387418,741180155,bcbs_tx_ppo,756,DRG,negotiated,14172
450,1548387418,741180155,bcbs_tx_ppo,757,DRG,negotiated,23547
451,1548387418,741180155,bcbs_tx_ppo,758,DRG,negotiated,14959
452,1548387418,741180155,bcbs_tx_ppo,759,DRG,negotiated,10569
453,1548387418,741180155,bcbs_tx_ppo,760,DRG,negotiated,14273
454,1548387418,741180155,bcbs_tx_ppo,768,DRG,negotiated,20706
455,1548387418,741180155,bcbs_tx_ppo,769,DRG,negotiated,25068
456,1548387418,741180155,bcbs_tx_ppo,770,DRG,negotiated,13739
457,1548387418,741180155,bcbs_tx_ppo,776,DRG,negotiated,11893
458,1548387418,741180155,bcbs_tx_ppo,779,DRG,negotiated,16095
459,1548387418,741180155,bcbs_tx_ppo,783,DRG,negotiated,11395
460,1548387418,741180155,bcbs_tx_ppo,784,DRG,negotiated,10103
461,1548387418,741180155,bcbs_tx_ppo,785,DRG,negotiated,10103
462,1548387418,741180155,bcbs_tx_ppo,786,DRG,negotiated,10103
463,1548387418,741180155,bcbs_tx_ppo,787,DRG,negotiated,10103
464,1548387418,741180155,bcbs_tx_ppo,788,DRG,negotiated,10103
465,1548387418,741180155,bcbs_tx_ppo,789,DRG,negotiated,2319
466,1548387418,741180155,bcbs_tx_ppo,790,DRG,negotiated,2319
467,1548387418,741180155,bcbs_tx_ppo,791,DRG,negotiated,24730
468,1548387418,741180155,bcbs_tx_ppo,792,DRG,negotiated,1546
469,1548387418,741180155,bcbs_tx_ppo,793,DRG,negotiated,3092
470,1548387418,741180155,bcbs_tx_ppo,794,DRG,negotiated,1546
471,1548387418,741180155,bcbs_tx_ppo,795,DRG,negotiated,1546
472,1548387418,741180155,bcbs_tx_ppo,796,DRG,negotiated,8651
473,1548387418,741180155,bcbs_tx_ppo,797,DRG,negotiated,8651
474,1548387418,741180155,bcbs_tx_ppo,803,DRG,negotiated,29158
475,1548387418,741180155,bcbs_tx_ppo,805,DRG,negotiated,7729
476,1548387418,741180155,bcbs_tx_ppo,806,DRG,negotiated,7729
477,1548387418,741180155,bcbs_tx_ppo,807,DRG,negotiated,7729
478,1548387418,741180155,bcbs_tx_ppo,808,DRG,negotiated,40452
479,1548387418,741180155,bcbs_tx_ppo,809,DRG,negotiated,18900
480,1548387418,741180155,bcbs_tx_ppo,811,DRG,negotiated,21311
481,1548387418,741180155,bcbs_tx_ppo,812,DRG,negotiated,13609
482,1548387418,741180155,bcbs_tx_ppo,813,DRG,negotiated,51108
483,1548387418,741180155,bcbs_tx_ppo,814,DRG,negotiated,67277
484,1548387418,741180155,bcbs_tx_ppo,816,DRG,negotiated,10224
485,1548387418,741180155,bcbs_tx_ppo,817,DRG,negotiated,27264
486,1548387418,741180155,bcbs_tx_ppo,818,DRG,negotiated,20366
487,1548387418,741180155,bcbs_tx_ppo,819,DRG,negotiated,7979
488,1548387418,741180155,bcbs_tx_ppo,820,DRG,negotiated,211612
489,1548387418,741180155,bcbs_tx_ppo,821,DRG,negotiated,47131
490,1548387418,741180155,bcbs_tx_ppo,822,DRG,negotiated,19362
491,1548387418,741180155,bcbs_tx_ppo,823,DRG,negotiated,129761
492,1548387418,741180155,bcbs_tx_ppo,824,DRG,negotiated,44969
493,1548387418,741180155,bcbs_tx_ppo,825,DRG,negotiated,21669
494,1548387418,741180155,bcbs_tx_ppo,826,DRG,negotiated,320320
495,1548387418,741180155,bcbs_tx_ppo,827,DRG,negotiated,46365
496,1548387418,741180155,bcbs_tx_ppo,828,DRG,negotiated,25954
497,1548387418,741180155,bcbs_tx_ppo,829,DRG,negotiated,68383
498,1548387418,741180155,bcbs_tx_ppo,831,DRG,negotiated,17343
499,1548387418,741180155,bcbs_tx_ppo,832,DRG,negotiated,12064
500,1548387418,741180155,bcbs_tx_ppo,833,DRG,negotiated,8292
501,1548387418,741180155,bcbs_tx_ppo,834,DRG,negotiated,201463
502,1548387418,741180155,bcbs_tx_ppo,835,DRG,negotiated,32699
503,1548387418,741180155,bcbs_tx_ppo,836,DRG,negotiated,18094
504,1548387418,741180155,bcbs_tx_ppo,837,DRG,negotiated,39200
505,1548387418,741180155,bcbs_tx_ppo,838,DRG,negotiated,46195
506,1548387418,741180155,bcbs_tx_ppo,839,DRG,negotiated,22993
507,1548387418,741180155,bcbs_tx_ppo,840,DRG,negotiated,75034
508,1548387418,741180155,bcbs_tx_ppo,841,DRG,negotiated,25074
509,1548387418,741180155,bcbs_tx_ppo,842,DRG,negotiated,16944
510,1548387418,741180155,bcbs_tx_ppo,843,DRG,negotiated,29438
511,1548387418,741180155,bcbs_tx_ppo,844,DRG,negotiated,40766
512,1548387418,741180155,bcbs_tx_ppo,846,DRG,negotiated,64387
513,1548387418,741180155,bcbs_tx_ppo,847,DRG,negotiated,47664
514,1548387418,741180155,bcbs_tx_ppo,848,DRG,negotiated,12204
515,1548387418,741180155,bcbs_tx_ppo,849,DRG,negotiated,38482
516,1548387418,741180155,bcbs_tx_ppo,853,DRG,negotiated,76493
517,1548387418,741180155,bcbs_tx_ppo,854,DRG,negotiated,32400
518,1548387418,741180155,bcbs_tx_ppo,856,DRG,negotiated,70322
519,1548387418,741180155,bcbs_tx_ppo,857,DRG,negotiated,31477
520,1548387418,741180155,bcbs_tx_ppo,858,DRG,negotiated,20860
521,1548387418,741180155,bcbs_tx_ppo,862,DRG,negotiated,29065
522,1548387418,741180155,bcbs_tx_ppo,863,DRG,negotiated,15120
523,1548387418,741180155,bcbs_tx_ppo,864,DRG,negotiated,13536
524,1548387418,741180155,bcbs_tx_ppo,865,DRG,negotiated,33058
525,1548387418,741180155,bcbs_tx_ppo,866,DRG,negotiated,12951
526,1548387418,741180155,bcbs_tx_ppo,867,DRG,negotiated,34490
527,1548387418,741180155,bcbs_tx_ppo,868,DRG,negotiated,16373
528,1548387418,741180155,bcbs_tx_ppo,870,DRG,negotiated,392078
529,1548387418,741180155,bcbs_tx_ppo,871,DRG,negotiated,28901
530,1548387418,741180155,bcbs_tx_ppo,872,DRG,negotiated,15804
531,1548387418,741180155,bcbs_tx_ppo,876,DRG,negotiated,69350
532,1548387418,741180155,bcbs_tx_ppo,880,DRG,negotiated,4773
533,1548387418,741180155,bcbs_tx_ppo,881,DRG,negotiated,6364
534,1548387418,741180155,bcbs_tx_ppo,882,DRG,negotiated,5568
535,1548387418,741180155,bcbs_tx_ppo,884,DRG,negotiated,15910
536,1548387418,741180155,bcbs_tx_ppo,885,DRG,negotiated,7955
537,1548387418,741180155,bcbs_tx_ppo,894,DRG,negotiated,3182
538,1548387418,741180155,bcbs_tx_ppo,896,DRG,negotiated,6364
539,1548387418,741180155,bcbs_tx_ppo,897,DRG,negotiated,4773
540,1548387418,741180155,bcbs_tx_ppo,901,DRG,negotiated,65936
541,1548387418,741180155,bcbs_tx_ppo,902,DRG,negotiated,33394
542,1548387418,741180155,bcbs_tx_ppo,903,DRG,negotiated,17549
543,1548387418,741180155,bcbs_tx_ppo,904,DRG,negotiated,57570
544,1548387418,741180155,bcbs_tx_ppo,907,DRG,negotiated,61216
545,1548387418,741180155,bcbs_tx_ppo,908,DRG,negotiated,31565
546,1548387418,741180155,bcbs_tx_ppo,909,DRG,negotiated,21270
547,1548387418,741180155,bcbs_tx_ppo,913,DRG,negotiated,25315
548,1548387418,741180155,bcbs_tx_ppo,915,DRG,negotiated,26262
549,1548387418,741180155,bcbs_tx_ppo,916,DRG,negotiated,10168
550,1548387418,741180155,bcbs_tx_ppo,917,DRG,negotiated,22857
551,1548387418,741180155,bcbs_tx_ppo,918,DRG,negotiated,12238
552,1548387418,741180155,bcbs_tx_ppo,919,DRG,negotiated,28378
553,1548387418,741180155,bcbs_tx_ppo,920,DRG,negotiated,15892
554,1548387418,741180155,bcbs_tx_ppo,921,DRG,negotiated,10696
555,1548387418,741180155,bcbs_tx_ppo,940,DRG,negotiated,43931
556,1548387418,741180155,bcbs_tx_ppo,941,DRG,negotiated,36723
557,1548387418,741180155,bcbs_tx_ppo,945,DRG,negotiated,27599
558,1548387418,741180155,bcbs_tx_ppo,947,DRG,negotiated,18411
559,1548387418,741180155,bcbs_tx_ppo,948,DRG,negotiated,12153
560,1548387418,741180155,bcbs_tx_ppo,949,DRG,negotiated,17127
561,1548387418,741180155,bcbs_tx_ppo,950,DRG,negotiated,17032
562,1548387418,741180155,bcbs_tx_ppo,951,DRG,negotiated,8635
563,1548387418,741180155,bcbs_tx_ppo,956,DRG,negotiated,83182
564,1548387418,741180155,bcbs_tx_ppo,958,DRG,negotiated,78639
565,1548387418,741180155,bcbs_tx_ppo,964,DRG,negotiated,221567
566,1548387418,741180155,bcbs_tx_ppo,969,DRG,negotiated,147318
567,1548387418,741180155,bcbs_tx_ppo,974,DRG,negotiated,41548
568,1548387418,741180155,bcbs_tx_ppo,976,DRG,negotiated,18794
569,1548387418,741180155,bcbs_tx_ppo,977,DRG,negotiated,20433
570,1548387418,741180155,bcbs_tx_ppo,981,DRG,negotiated,144151
571,1548387418,741180155,bcbs_tx_ppo,982,DRG,negotiated,43670
572,1548387418,741180155,bcbs_tx_ppo,983,DRG,negotiated,29315
573,1548387418,741180155,bcbs_tx_ppo,987,DRG,negotiated,50465
574,1548387418,741180155,bcbs_tx_ppo,988,DRG,negotiated,26000
0,1548387418,741180155,CIGNA PPO,23,DRG,negotiated,261244
1,1548387418,741180155,CIGNA PPO,25,DRG,negotiated,157047
2,1548387418,741180155,CIGNA PPO,92,DRG,negotiated,65729
3,1548387418,741180155,CIGNA PPO,101,DRG,negotiated,29596
4,1548387418,741180155,CIGNA PPO,117,DRG,negotiated,33535
5,1548387418,741180155,CIGNA PPO,142,DRG,negotiated,183220
6,1548387418,741180155,CIGNA PPO,158,DRG,negotiated,27324
7,1548387418,741180155,CIGNA PPO,164,DRG,negotiated,61256
8,1548387418,741180155,CIGNA PPO,176,DRG,negotiated,25673
9,1548387418,741180155,CIGNA PPO,177,DRG,negotiated,51904
10,1548387418,741180155,CIGNA PPO,178,DRG,negotiated,22306
11,1548387418,741180155,CIGNA PPO,181,DRG,negotiated,38027
12,1548387418,741180155,CIGNA PPO,193,DRG,negotiated,67711
13,1548387418,741180155,CIGNA PPO,219,DRG,negotiated,724715
14,1548387418,741180155,CIGNA PPO,228,DRG,negotiated,147270
15,1548387418,741180155,CIGNA PPO,254,DRG,negotiated,91839
16,1548387418,741180155,CIGNA PPO,270,DRG,negotiated,203805
17,1548387418,741180155,CIGNA PPO,286,DRG,negotiated,62239
18,1548387418,741180155,CIGNA PPO,287,DRG,negotiated,35331
19,1548387418,741180155,CIGNA PPO,306,DRG,negotiated,140361
20,1548387418,741180155,CIGNA PPO,309,DRG,negotiated,35541
21,1548387418,741180155,CIGNA PPO,314,DRG,negotiated,66951
22,1548387418,741180155,CIGNA PPO,327,DRG,negotiated,220585
23,1548387418,741180155,CIGNA PPO,328,DRG,negotiated,153501
24,1548387418,741180155,CIGNA PPO,330,DRG,negotiated,98951
25,1548387418,741180155,CIGNA PPO,370,DRG,negotiated,84847
26,1548387418,741180155,CIGNA PPO,381,DRG,negotiated,57736
27,1548387418,741180155,CIGNA PPO,392,DRG,negotiated,13243
28,1548387418,741180155,CIGNA PPO,394,DRG,negotiated,12547
29,1548387418,741180155,CIGNA PPO,479,DRG,negotiated,44945
30,1548387418,741180155,CIGNA PPO,482,DRG,negotiated,33582
31,1548387418,741180155,CIGNA PPO,485,DRG,negotiated,88478
32,1548387418,741180155,CIGNA PPO,493,DRG,negotiated,71196
33,1548387418,741180155,CIGNA PPO,554,DRG,negotiated,22353
34,1548387418,741180155,CIGNA PPO,638,DRG,negotiated,29878
35,1548387418,741180155,CIGNA PPO,776,DRG,negotiated,3376
36,1548387418,741180155,CIGNA PPO,787,DRG,negotiated,29373
37,1548387418,741180155,CIGNA PPO,794,DRG,negotiated,3516
38,1548387418,741180155,CIGNA PPO,795,DRG,negotiated,3790
39,1548387418,741180155,CIGNA PPO,805,DRG,negotiated,16337
40,1548387418,741180155,CIGNA PPO,807,DRG,negotiated,15474
41,1548387418,741180155,CIGNA PPO,840,DRG,negotiated,151900
42,1548387418,741180155,CIGNA PPO,847,DRG,negotiated,79415
43,1548387418,741180155,CIGNA PPO,853,DRG,negotiated,123246
44,1548387418,741180155,CIGNA PPO,856,DRG,negotiated,119811
45,1548387418,741180155,CIGNA PPO,871,DRG,negotiated,70650
46,1548387418,741180155,CIGNA PPO,872,DRG,negotiated,27840
0,1548387418,741180155,uhc_choice_plus,3,DRG,negotiated,1658365
1,1548387418,741180155,uhc_choice_plus,4,DRG,negotiated,715654
2,1548387418,741180155,uhc_choice_plus,18,DRG,negotiated,139677
3,1548387418,741180155,uhc_choice_plus,20,DRG,negotiated,134271
4,1548387418,741180155,uhc_choice_plus,21,DRG,negotiated,152803
5,1548387418,741180155,uhc_choice_plus,23,DRG,negotiated,185549
6,1548387418,741180155,uhc_choice_plus,24,DRG,negotiated,74335
7,1548387418,741180155,uhc_choice_plus,25,DRG,negotiated,86498
8,1548387418,741180155,uhc_choice_plus,26,DRG,negotiated,69164
9,1548387418,741180155,uhc_choice_plus,27,DRG,negotiated,63146
10,1548387418,741180155,uhc_choice_plus,28,DRG,negotiated,76985
11,1548387418,741180155,uhc_choice_plus,29,DRG,negotiated,23349
12,1548387418,741180155,uhc_choice_plus,30,DRG,negotiated,25764
13,1548387418,741180155,uhc_choice_plus,31,DRG,negotiated,73506
14,1548387418,741180155,uhc_choice_plus,32,DRG,negotiated,84004
15,1548387418,741180155,uhc_choice_plus,33,DRG,negotiated,67315
16,1548387418,741180155,uhc_choice_plus,35,DRG,negotiated,19588
17,1548387418,741180155,uhc_choice_plus,36,DRG,negotiated,29426
18,1548387418,741180155,uhc_choice_plus,38,DRG,negotiated,19292
19,1548387418,741180155,uhc_choice_plus,39,DRG,negotiated,6977
20,1548387418,741180155,uhc_choice_plus,40,DRG,negotiated,57203
21,1548387418,741180155,uhc_choice_plus,41,DRG,negotiated,27576
22,1548387418,741180155,uhc_choice_plus,42,DRG,negotiated,14132
23,1548387418,741180155,uhc_choice_plus,54,DRG,negotiated,22168
24,1548387418,741180155,uhc_choice_plus,55,DRG,negotiated,11524
25,1548387418,741180155,uhc_choice_plus,56,DRG,negotiated,54298
26,1548387418,741180155,uhc_choice_plus,57,DRG,negotiated,19674
27,1548387418,741180155,uhc_choice_plus,58,DRG,negotiated,31766
28,1548387418,741180155,uhc_choice_plus,59,DRG,negotiated,11829
29,1548387418,741180155,uhc_choice_plus,60,DRG,negotiated,53130
30,1548387418,741180155,uhc_choice_plus,61,DRG,negotiated,55449
31,1548387418,741180155,uhc_choice_plus,62,DRG,negotiated,55873
32,1548387418,741180155,uhc_choice_plus,64,DRG,negotiated,26189
33,1548387418,741180155,uhc_choice_plus,65,DRG,negotiated,25910
34,1548387418,741180155,uhc_choice_plus,66,DRG,negotiated,25955
35,1548387418,741180155,uhc_choice_plus,68,DRG,negotiated,19287
36,1548387418,741180155,uhc_choice_plus,69,DRG,negotiated,10110
37,1548387418,741180155,uhc_choice_plus,70,DRG,negotiated,26758
38,1548387418,741180155,uhc_choice_plus,71,DRG,negotiated,18589
39,1548387418,741180155,uhc_choice_plus,72,DRG,negotiated,7049
40,1548387418,741180155,uhc_choice_plus,73,DRG,negotiated,12802
41,1548387418,741180155,uhc_choice_plus,74,DRG,negotiated,28444
42,1548387418,741180155,uhc_choice_plus,75,DRG,negotiated,21078
43,1548387418,741180155,uhc_choice_plus,84,DRG,negotiated,9527
44,1548387418,741180155,uhc_choice_plus,86,DRG,negotiated,208651
45,1548387418,741180155,uhc_choice_plus,87,DRG,negotiated,8197
46,1548387418,741180155,uhc_choice_plus,91,DRG,negotiated,12282
47,1548387418,741180155,uhc_choice_plus,92,DRG,negotiated,15200
48,1548387418,741180155,uhc_choice_plus,93,DRG,negotiated,7977
49,1548387418,741180155,uhc_choice_plus,94,DRG,negotiated,119499
50,1548387418,741180155,uhc_choice_plus,95,DRG,negotiated,97644
51,1548387418,741180155,uhc_choice_plus,96,DRG,negotiated,149369
52,1548387418,741180155,uhc_choice_plus,98,DRG,negotiated,15170
53,1548387418,741180155,uhc_choice_plus,100,DRG,negotiated,14672
54,1548387418,741180155,uhc_choice_plus,101,DRG,negotiated,14257
55,1548387418,741180155,uhc_choice_plus,102,DRG,negotiated,31554
56,1548387418,741180155,uhc_choice_plus,103,DRG,negotiated,18632
57,1548387418,741180155,uhc_choice_plus,123,DRG,negotiated,12086
58,1548387418,741180155,uhc_choice_plus,124,DRG,negotiated,32750
59,1548387418,741180155,uhc_choice_plus,125,DRG,negotiated,7691
60,1548387418,741180155,uhc_choice_plus,137,DRG,negotiated,11744
61,1548387418,741180155,uhc_choice_plus,142,DRG,negotiated,67801
62,1548387418,741180155,uhc_choice_plus,143,DRG,negotiated,26811
63,1548387418,741180155,uhc_choice_plus,145,DRG,negotiated,5425
64,1548387418,741180155,uhc_choice_plus,149,DRG,negotiated,39026
65,1548387418,741180155,uhc_choice_plus,153,DRG,negotiated,7350
66,1548387418,741180155,uhc_choice_plus,155,DRG,negotiated,11936
67,1548387418,741180155,uhc_choice_plus,156,DRG,negotiated,7785
68,1548387418,741180155,uhc_choice_plus,157,DRG,negotiated,34060
69,1548387418,741180155,uhc_choice_plus,158,DRG,negotiated,13180
70,1548387418,741180155,uhc_choice_plus,163,DRG,negotiated,80126
71,1548387418,741180155,uhc_choice_plus,164,DRG,negotiated,17325
72,1548387418,741180155,uhc_choice_plus,165,DRG,negotiated,7516
73,1548387418,741180155,uhc_choice_plus,166,DRG,negotiated,24184
74,1548387418,741180155,uhc_choice_plus,167,DRG,negotiated,22451
75,1548387418,741180155,uhc_choice_plus,168,DRG,negotiated,7085
76,1548387418,741180155,uhc_choice_plus,175,DRG,negotiated,15622
77,1548387418,741180155,uhc_choice_plus,176,DRG,negotiated,12698
78,1548387418,741180155,uhc_choice_plus,177,DRG,negotiated,29373
79,1548387418,741180155,uhc_choice_plus,178,DRG,negotiated,29088
80,1548387418,741180155,uhc_choice_plus,181,DRG,negotiated,26844
81,1548387418,741180155,uhc_choice_plus,189,DRG,negotiated,32807
82,1548387418,741180155,uhc_choice_plus,193,DRG,negotiated,16785
83,1548387418,741180155,uhc_choice_plus,194,DRG,negotiated,13479
84,1548387418,741180155,uhc_choice_plus,196,DRG,negotiated,37720
85,1548387418,741180155,uhc_choice_plus,199,DRG,negotiated,9135
86,1548387418,741180155,uhc_choice_plus,202,DRG,negotiated,23051
87,1548387418,741180155,uhc_choice_plus,203,DRG,negotiated,7923
88,1548387418,741180155,uhc_choice_plus,204,DRG,negotiated,29802
89,1548387418,741180155,uhc_choice_plus,205,DRG,negotiated,19309
90,1548387418,741180155,uhc_choice_plus,207,DRG,negotiated,823549
91,1548387418,741180155,uhc_choice_plus,208,DRG,negotiated,14579
92,1548387418,741180155,uhc_choice_plus,216,DRG,negotiated,199027
93,1548387418,741180155,uhc_choice_plus,217,DRG,negotiated,139445
94,1548387418,741180155,uhc_choice_plus,219,DRG,negotiated,148545
95,1548387418,741180155,uhc_choice_plus,220,DRG,negotiated,115149
96,1548387418,741180155,uhc_choice_plus,226,DRG,negotiated,523274
97,1548387418,741180155,uhc_choice_plus,228,DRG,negotiated,131817
98,1548387418,741180155,uhc_choice_plus,229,DRG,negotiated,100119
99,1548387418,741180155,uhc_choice_plus,233,DRG,negotiated,117470
100,1548387418,741180155,uhc_choice_plus,234,DRG,negotiated,99911
101,1548387418,741180155,uhc_choice_plus,235,DRG,negotiated,104680
102,1548387418,741180155,uhc_choice_plus,236,DRG,negotiated,78050
103,1548387418,741180155,uhc_choice_plus,239,DRG,negotiated,49992
104,1548387418,741180155,uhc_choice_plus,240,DRG,negotiated,23713
105,1548387418,741180155,uhc_choice_plus,246,DRG,negotiated,59565
106,1548387418,741180155,uhc_choice_plus,247,DRG,negotiated,69106
107,1548387418,741180155,uhc_choice_plus,250,DRG,negotiated,44664
108,1548387418,741180155,uhc_choice_plus,253,DRG,negotiated,66896
109,1548387418,741180155,uhc_choice_plus,254,DRG,negotiated,40077
110,1548387418,741180155,uhc_choice_plus,263,DRG,negotiated,40976
111,1548387418,741180155,uhc_choice_plus,264,DRG,negotiated,37226
112,1548387418,741180155,uhc_choice_plus,266,DRG,negotiated,184851
113,1548387418,741180155,uhc_choice_plus,267,DRG,negotiated,93100
114,1548387418,741180155,uhc_choice_plus,268,DRG,negotiated,307702
115,1548387418,741180155,uhc_choice_plus,270,DRG,negotiated,112327
116,1548387418,741180155,uhc_choice_plus,271,DRG,negotiated,60220
117,1548387418,741180155,uhc_choice_plus,273,DRG,negotiated,100765
118,1548387418,741180155,uhc_choice_plus,274,DRG,negotiated,50282
119,1548387418,741180155,uhc_choice_plus,280,DRG,negotiated,17555
120,1548387418,741180155,uhc_choice_plus,281,DRG,negotiated,22929
121,1548387418,741180155,uhc_choice_plus,282,DRG,negotiated,14748
122,1548387418,741180155,uhc_choice_plus,283,DRG,negotiated,102754
123,1548387418,741180155,uhc_choice_plus,286,DRG,negotiated,56484
124,1548387418,741180155,uhc_choice_plus,287,DRG,negotiated,28927
125,1548387418,741180155,uhc_choice_plus,291,DRG,negotiated,15926
126,1548387418,741180155,uhc_choice_plus,292,DRG,negotiated,7464
127,1548387418,741180155,uhc_choice_plus,299,DRG,negotiated,52138
128,1548387418,741180155,uhc_choice_plus,300,DRG,negotiated,19736
129,1548387418,741180155,uhc_choice_plus,301,DRG,negotiated,14918
130,1548387418,741180155,uhc_choice_plus,303,DRG,negotiated,4613
131,1548387418,741180155,uhc_choice_plus,304,DRG,negotiated,5791
132,1548387418,741180155,uhc_choice_plus,305,DRG,negotiated,15265
133,1548387418,741180155,uhc_choice_plus,306,DRG,negotiated,15843
134,1548387418,741180155,uhc_choice_plus,307,DRG,negotiated,17921
135,1548387418,741180155,uhc_choice_plus,308,DRG,negotiated,7021
136,1548387418,741180155,uhc_choice_plus,309,DRG,negotiated,11138
137,1548387418,741180155,uhc_choice_plus,310,DRG,negotiated,8671
138,1548387418,741180155,uhc_choice_plus,312,DRG,negotiated,7042
139,1548387418,741180155,uhc_choice_plus,314,DRG,negotiated,64881
140,1548387418,741180155,uhc_choice_plus,315,DRG,negotiated,16743
141,1548387418,741180155,uhc_choice_plus,320,DRG,negotiated,31158
142,1548387418,741180155,uhc_choice_plus,326,DRG,negotiated,47927
143,1548387418,741180155,uhc_choice_plus,327,DRG,negotiated,14759
144,1548387418,741180155,uhc_choice_plus,328,DRG,negotiated,14315
145,1548387418,741180155,uhc_choice_plus,329,DRG,negotiated,29868
146,1548387418,741180155,uhc_choice_plus,330,DRG,negotiated,20045
147,1548387418,741180155,uhc_choice_plus,331,DRG,negotiated,15639
148,1548387418,741180155,uhc_choice_plus,332,DRG,negotiated,92124
149,1548387418,741180155,uhc_choice_plus,333,DRG,negotiated,21435
150,1548387418,741180155,uhc_choice_plus,334,DRG,negotiated,12819
151,1548387418,741180155,uhc_choice_plus,335,DRG,negotiated,19592
152,1548387418,741180155,uhc_choice_plus,336,DRG,negotiated,31342
153,1548387418,741180155,uhc_choice_plus,337,DRG,negotiated,26549
154,1548387418,741180155,uhc_choice_plus,342,DRG,negotiated,6646
155,1548387418,741180155,uhc_choice_plus,343,DRG,negotiated,10752
156,1548387418,741180155,uhc_choice_plus,347,DRG,negotiated,116599
